"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
4,9,319,"B0BGXMTN1B",false,129.99,"USD",0,0,0,102,4.8,"https://www.amazon.com/dp/B0BGXMTN1B","489.60",false,false,false,false,"Aozora 2 Pcs Metal Raised Garden Bed,7-ft Planter Raised Beds Garden,Galvanized Raised Garden Beds for Vegetables Flower H...","https://m.media-amazon.com/images/I/A1+eJHI+FXL._AC_UL400_.jpg"
4,10,320,"B0BPWNCQFB",true,40.99,"USD",49.99,9,18,21,4.9,"https://www.amazon.com/dp/B0BPWNCQFB","102.90",false,false,false,false,"Velway Raised Garden Bed Kit, Outdoor 6x3x1ft Rustproof Galvanized Planter Boxes with Gloves and Installation Tools, Large...","https://m.media-amazon.com/images/I/81UNXqApGrL._AC_UL400_.jpg"
4,11,321,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL400_.jpg"
4,12,322,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL400_.jpg"
4,13,323,"B0BLYQ8HP5",true,53.99,"USD",59.99,6,10,99,3.5,"https://www.amazon.com/dp/B0BLYQ8HP5","346.50",false,false,false,false,"Sponsored Ad - Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes Perfec...","https://m.media-amazon.com/images/I/61pNSF7+caL._AC_UL400_.jpg"
4,14,324,"B0BPGQ2M6S",true,139.99,"USD",149.99,10,6.67,414,4.1,"https://www.amazon.com/dp/B0BPGQ2M6S","1697.40",false,false,false,false,"Sponsored Ad - Emalie Garden Raised Bed, Deep Root Box Planter for Indoor Outdoor Plants, Brown","https://m.media-amazon.com/images/I/91FvOL39CgL._AC_UL400_.jpg"
4,15,325,"B0C2Q2BH9Z",false,45.99,"USD",0,0,0,73,4.2,"https://www.amazon.com/dp/B0C2Q2BH9Z","306.60",false,false,false,false,"NACREEN Raised Garden Bed with Legs Planters for Outdoor Plants Garden Boxes Outdoor Raised Planter Box Perfect for Garden...","https://m.media-amazon.com/images/I/71bhv0KJoXL._AC_UL400_.jpg"
4,16,326,"B0BSBF272G",true,80.99,"USD",89.99,9,10,3,4.6,"https://www.amazon.com/dp/B0BSBF272G","13.80",false,false,false,false,"Gocvo Raised Garden Bed-Galvanized Garden Bed Raised Garden Beds Outdoor Planter Box for Flower Vegetables Herb, Large Met...","https://m.media-amazon.com/images/I/81QkDFficAL._AC_UL400_.jpg"
4,17,327,"B08T91V258",true,29.95,"USD",34.95,5,14.31,69,4.8,"https://www.amazon.com/dp/B08T91V258","331.20",false,false,false,false,"Amgate Set of 4 Raised Garden Bed Corner Brackets for 10""-12"" Bed","https://m.media-amazon.com/images/I/71JT06SSMCL._AC_UL400_.jpg"
4,18,328,"B07PF1Q61D",false,0,"USD",0,0,0,81,4.7,"https://www.amazon.com/dp/B07PF1Q61D","380.70",false,false,false,false,"Kotulas Galvanized Steel Round Raised Garden Bed — 2ft. x 12in.","https://m.media-amazon.com/images/I/411Jn5osQaL._AC_UL400_.jpg"
4,19,329,"B09PN11Y65",false,99.99,"USD",0,0,0,163,4.3,"https://www.amazon.com/dp/B09PN11Y65","700.90",false,false,false,false,"Sponsored Ad - Thanaddo Raised Garden Bed 6x3x1.84 ft Outdoor Planter Box with Vents Galvanized Metal Garden Bed Kit for V...","https://m.media-amazon.com/images/I/71Q4lSaN-mL._AC_UL400_.jpg"
4,20,330,"B0BKL5MPXM",false,49.99,"USD",0,0,0,79,4.6,"https://www.amazon.com/dp/B0BKL5MPXM","363.40",false,false,false,false,"Sponsored Ad - TOUFUN Raised Garden Bed,Galvanized Raised Garden Beds Outdoor for Vegetables Flowers Herbs, Raised Bed Pla...","https://m.media-amazon.com/images/I/81R8qhG+DSL._AC_UL400_.jpg"
4,21,331,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL400_.jpg"
4,22,332,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL400_.jpg"
4,23,333,"B0BTCVSCQB",true,69.95,"USD",79.95,10,12.51,14,4.3,"https://www.amazon.com/dp/B0BTCVSCQB","60.20",false,false,false,false,"SFJC Raised Garden Bed with Strong Iron Legs Elevated Wood Planter Box Stand for Flower Vegetable Herb Outdoor Organic Gar...","https://m.media-amazon.com/images/I/81guyvy3UoL._AC_UL400_.jpg"
4,24,334,"B0BRXBZ5HC",false,49.99,"USD",0,0,0,21,4.4,"https://www.amazon.com/dp/B0BRXBZ5HC","92.40",false,false,false,false,"Bluyard Raised Garden Bed 4x2x1 ft Planter Box Outdoor with Injury-Proof Edge Free Tools and Gloves Galvanized Metal Garde...","https://m.media-amazon.com/images/I/71MDr6WG7NL._AC_UL400_.jpg"
4,25,335,"B0BV5TKV3J",true,99.99,"USD",109.99,10,9.09,2,3.1,"https://www.amazon.com/dp/B0BV5TKV3J","6.20",false,false,false,false,"7 ft x 3 ft Raised Garden Bed Powder Coated Metal Elevated Planter for Vegetable Flower Herb … (2 PK) White","https://m.media-amazon.com/images/I/71op9Wz-yxL._AC_UL400_.jpg"
4,26,336,"B0BMZZY1PD",false,32.99,"USD",0,0,0,12,5,"https://www.amazon.com/dp/B0BMZZY1PD","60.00",false,false,false,false,"ENDOZER Galvanized Planter Raised Garden Boxes 20 L * 20 W * 12 H (inch) Outdoor Garden Raised Planter Box, Backyard Patio...","https://m.media-amazon.com/images/I/61HdCaglV8L._AC_UL400_.jpg"
4,27,337,"B08YP915N2",false,59.95,"USD",0,0,0,160,4.6,"https://www.amazon.com/dp/B08YP915N2","736.00",false,false,false,false,"Sunnydaze 40.5"" Hexagon Steel Raised Garden Bed - Outdoor Raised Planter for Plants, Vegetables, and Flowers - Silver","https://m.media-amazon.com/images/I/81CvjbDI2jL._AC_UL400_.jpg"
4,28,338,"B09QC8P45Q",false,37.99,"USD",0,0,0,4,3.2,"https://www.amazon.com/dp/B09QC8P45Q","12.80",false,false,false,false,"DCP Raised Garden Bed 3x3ft Metal Garden Bed Kit Galvanized Garden Beds Metal Planter Box Steel for Vegetable Flower Bed K...","https://m.media-amazon.com/images/I/71IYDewErRL._AC_UL400_.jpg"
4,29,339,"B0B49M8HD4",false,69.99,"USD",0,0,0,496,4.3,"https://www.amazon.com/dp/B0B49M8HD4","2132.80",false,false,false,false,"FRIZIONE 6x2.3x1ft Galvanized Metal Raised Garden Bed for Vegetables, Outdoor Garden Raised Planter Box, Backyard Patio Pl...","https://m.media-amazon.com/images/I/81vs3bGxdXL._AC_UL400_.jpg"
4,30,340,"B09ZXWVRW5",false,87.59,"USD",0,0,0,16,3.6,"https://www.amazon.com/dp/B09ZXWVRW5","57.60",false,false,false,false,"Chonsun Kids Raised Garden Bed, 30 x 24 x 18 Inch Wooden Elevated Raised Garden Bed for Kids Outdoor Raised Planter Box wi...","https://m.media-amazon.com/images/I/71RySXPiw7L._AC_UL400_.jpg"
4,32,342,"B0BZRFT8YW",true,99.99,"USD",119.99,20,16.67,4,5,"https://www.amazon.com/dp/B0BZRFT8YW","20.00",false,false,false,false,"GARDEN1 17“ Tall Galvanized Raised Garden Bed, 6ftx2ft/4ftx4ft Metal Raised Garden Bed Kit Rectangular Raised Planter Gard...","https://m.media-amazon.com/images/I/715O7NrMTNL._AC_UL400_.jpg"
4,33,343,"B0BGXFBVHN",false,45.99,"USD",0,0,0,16,4.5,"https://www.amazon.com/dp/B0BGXFBVHN","72.00",false,false,false,false,"WERYGUTE Galvanized Raised Garden Bed, Oval Metal Planter Garden Boxes Outdoor for Gardening, Stock Tank Flower Bed for Ve...","https://m.media-amazon.com/images/I/71uTcnZv1rL._AC_UL400_.jpg"
4,34,344,"B09LR5G5FQ",false,34.99,"USD",0,0,0,14,4.6,"https://www.amazon.com/dp/B09LR5G5FQ","64.40",false,false,false,false,"MOUNT GIHULO Raised Garden Bed Corner Brackets - 9"" Set of 4, Black, for 10-12"" Raised Garden - Complete with Screwdriver ...","https://m.media-amazon.com/images/I/71cZHvjUwYL._AC_UL400_.jpg"
4,35,345,"B0852XDJWN",false,49.82,"USD",0,0,0,14,4.4,"https://www.amazon.com/dp/B0852XDJWN","61.60",false,false,false,false,"Foyuee Kids Planter Box Metal Raised Garden Bed with Legs for Girls Boys Small Outdoor Elevated Vegetables Flower Balcony","https://m.media-amazon.com/images/I/71IpY67E7SL._AC_UL400_.jpg"
4,36,346,"B0BYNQ3M52",false,59.99,"USD",0,0,0,4,4.4,"https://www.amazon.com/dp/B0BYNQ3M52","17.60",false,false,false,false,"Tuenort Vertical Raised Garden Bed 4 Tiers Planter Box Freestanding Garden Planter with 4 Container Boxes for Growing Vege...","https://m.media-amazon.com/images/I/712n816FZzL._AC_UL400_.jpg"
4,38,348,"B09TDJ25BR",false,139.99,"USD",0,0,0,95,4.4,"https://www.amazon.com/dp/B09TDJ25BR","418.00",false,false,false,false,"sunny cosy 9' x 3' Metal Oval Raised Garden Bed Planter (2 PK)","https://m.media-amazon.com/images/I/91KrLpzuZGL._AC_UL400_.jpg"
4,40,350,"B0BYZ3MBCJ",false,38.99,"USD",0,0,0,38,4.9,"https://www.amazon.com/dp/B0BYZ3MBCJ","186.20",false,false,false,false,"ZXZYHFTY Round Galvanized Raised Garden Bed kit, Outdoor Garden Raised Planter Box, Round Large Metal Raised Garden Beds f...","https://m.media-amazon.com/images/I/81MWvHGFlbL._AC_UL400_.jpg"
4,43,353,"B098MFKGBW",true,49.99,"USD",52.99,3,5.66,122,4.5,"https://www.amazon.com/dp/B098MFKGBW","549.00",false,false,false,false,"DIGTER Metal Raised Garden Bed,Raised Planter Box with Legs,Herbs and Vegetables Planter Suitable for Outdoor Patio Deck a...","https://m.media-amazon.com/images/I/71DAThFOpPL._AC_UL400_.jpg"
4,44,354,"B09PTSQR64",false,36.99,"USD",0,0,0,7,4.1,"https://www.amazon.com/dp/B09PTSQR64","28.70",false,false,false,false,"KUSARKO Raised Garden Bed Kit, Indoor Outdoor Plastic Raised Beds for Gardening, Vegetables, Flowers, Herbs, Plants, Whit...","https://m.media-amazon.com/images/I/71KpT1w6VcL._AC_UL400_.jpg"
4,45,355,"B0BVFSBDMT",false,96.99,"USD",0,0,0,299,4.4,"https://www.amazon.com/dp/B0BVFSBDMT","1315.60",false,false,false,false,"TOREVSIOR 5-Tier Vertical Raised Ganden Bed, Vertical Garden Planter Outdoor with Removable Wheels, 3 Shovels and 10 T-Lab...","https://m.media-amazon.com/images/I/91GrG+kEEEL._AC_UL400_.jpg"
4,46,356,"B09R1XSFJL",false,49.99,"USD",0,0,0,2,1.4,"https://www.amazon.com/dp/B09R1XSFJL","2.80",false,false,false,false,"Excited Work Gery Raised Garden Bed with Handles & Wheels - Galvanized Steel - Outdoor Mobile Overhead Planter Cart - Back...","https://m.media-amazon.com/images/I/81dpYn+zUPL._AC_UL400_.jpg"
4,47,357,"B0BR56WFTZ",true,74.99,"USD",89.99,15,16.67,5,4.5,"https://www.amazon.com/dp/B0BR56WFTZ","22.50",false,false,false,false,"Dragosum 4.5Ft Vertical Garden Planters 5 Tier Freestanding Herb Garden Planter Outdoor/Indoor Vegetables Flowers Raised B...","https://m.media-amazon.com/images/I/81662vSZAXL._AC_UL400_.jpg"
4,48,358,"B09H79G8HC",false,69.99,"USD",0,0,0,62,4.6,"https://www.amazon.com/dp/B09H79G8HC","285.20",false,false,false,false,"CEED4U 5 x 3 x 1 Feet Galvanized Raised Garden Bed with 15 Pcs Plant Labels, 1 Pair of Gloves, Oval Large Metal Outdoor Pl...","https://m.media-amazon.com/images/I/81xDQiQxDGL._AC_UL400_.jpg"
4,50,360,"B0BLV1GQNP",false,84.99,"USD",0,0,0,22,4,"https://www.amazon.com/dp/B0BLV1GQNP","88.00",false,false,false,false,"Agitree Raised Garden Bed with Detachable Leg, 35 * 18 * 31in,1-Piece Wood Planter Raised Garden Boxes Outdoor, Raised Gar...","https://m.media-amazon.com/images/I/71cmDZmNdCL._AC_UL400_.jpg"
4,51,361,"B09PTW9QVP",true,159.99,"USD",199,39.01,19.6,339,4.7,"https://www.amazon.com/dp/B09PTW9QVP","1593.30",false,false,false,false,"2 Pcs 8 x 3 x 1 FT Galvanized Steel Raised Garden Bed, Large Galvanized Steel Outdoor planter box for for Easy to DIY and ...","https://m.media-amazon.com/images/I/71coNVrg+mL._AC_UL400_.jpg"
4,52,362,"B0921MGBD8",false,79.47,"USD",0,0,0,172,4.2,"https://www.amazon.com/dp/B0921MGBD8","722.40",false,false,false,false,"Sunnydaze 43"" Galvanized Steel Raised Garden Bed Cart - Outdoor Elevated Planter with Wheels for Vegetables - Blue","https://m.media-amazon.com/images/I/81-0OefJtkS._AC_UL400_.jpg"
4,53,363,"B0B154MFTD",false,117.99,"USD",0,0,0,12,4.2,"https://www.amazon.com/dp/B0B154MFTD","50.40",false,false,false,false,"Chonsun Raised Garden Bed - Rattan Raised Bed Wicker Elevated Raised Garden Bed with Underneath Tool Storage Rack Outdoor ...","https://m.media-amazon.com/images/I/81YCUW25H0L._AC_UL400_.jpg"
4,54,364,"B0B124XQMB",false,118.99,"USD",0,0,0,10,3.9,"https://www.amazon.com/dp/B0B124XQMB","39.00",false,false,false,false,"WONDER GARDEN Raised Garden Bed-Planter Box - Elevated Raised Garden Beds Outdoor with Legs & Storage Shelf for Vegetables...","https://m.media-amazon.com/images/I/81mA5x1ELKL._AC_UL400_.jpg"
4,56,366,"B0BDLDCPCV",false,159.92,"USD",0,0,0,61,4.5,"https://www.amazon.com/dp/B0BDLDCPCV","274.50",false,false,false,false,"A ANLEOLIFE 2-Pack 4ft x 18” Tall Round Galvanized Raised Garden Bed, Above Ground Modular Metal Planter Boxes Outdoor for...","https://m.media-amazon.com/images/I/710x0DwOrxL._AC_UL400_.jpg"
4,57,367,"B01N6KLDIE",false,34.79,"USD",0,0,0,179,4.2,"https://www.amazon.com/dp/B01N6KLDIE","751.80",false,false,false,false,"Kenley Large Raised Garden Bed - 135 Gallon Flower or Vegetable Grow Bag for Gardening - Non-Toxic Fabric Planter Beds wit...","https://m.media-amazon.com/images/I/81dvi6Q8PJL._AC_UL400_.jpg"
4,58,368,"B0BW7D958J",false,69.98,"USD",0,0,0,4,2.6,"https://www.amazon.com/dp/B0BW7D958J","10.40",false,false,false,false,"Retouhqp 4 Packs Raised Garden Bed with Legs Planters for Outdoor Plants, Planter Raised Beds Kits Planter Box for Garden ...","https://m.media-amazon.com/images/I/71PeIKsv0bL._AC_UL400_.jpg"
4,59,369,"B07P4N31VZ",false,0,"USD",0,0,0,181,4.4,"https://www.amazon.com/dp/B07P4N31VZ","796.40",false,false,false,false,"CASTLECREEK Galvanized Stair Planter Box Elevated Raised Garden Bed 2-Tier Outdoor Flowers, Herbs, Vegetable Planting Boxe...","https://m.media-amazon.com/images/I/71YyT3vMIEL._AC_UL400_.jpg"
5,8,371,"B096SCZQKY",false,109.99,"USD",0,0,0,49,4.3,"https://www.amazon.com/dp/B096SCZQKY","210.70",false,false,false,false,"VIVOSUN 38 x 20.5 x 33-Inch Raised Garden Bed, Metal Mobile Elevated Planter Box with Wheels and Storage Shelf for Outdoor...","https://m.media-amazon.com/images/I/71Pc4h7hAkL._AC_UL320_.jpg"
5,10,373,"B07PMW4MW1",false,34.99,"USD",0,0,0,291,4.6,"https://www.amazon.com/dp/B07PMW4MW1","1338.60",false,false,false,false,"Galvanized Raised Garden Beds for Vegetables Metal Planter Boxes Outdoor Flower Bed Kit Steel Patio 3x3x1FT","https://m.media-amazon.com/images/I/71tb6LSvXrL._AC_UL320_.jpg"
5,11,374,"B08RP567CV",true,43.99,"USD",49.99,6,12,233,4.5,"https://www.amazon.com/dp/B08RP567CV","1048.50",false,false,false,false,"Sponsored Ad - ProGard Raised Garden Bed, Garden Raised Planter Box with Legs, Galvanized Garden Planter for Herbs and Veg...","https://m.media-amazon.com/images/I/713bcD3rj3L._AC_UL320_.jpg"
5,12,375,"B0BLXKQ6CH",false,59.99,"USD",0,0,0,96,3.9,"https://www.amazon.com/dp/B0BLXKQ6CH","374.40",false,false,false,false,"Sponsored Ad - TDDSS Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes ...","https://m.media-amazon.com/images/I/81gmS1V-owL._AC_UL320_.jpg"
5,13,376,"B0BLYQ8HP5",true,53.99,"USD",59.99,6,10,99,3.5,"https://www.amazon.com/dp/B0BLYQ8HP5","346.50",false,false,false,false,"Sponsored Ad - Raised Garden Bed with Legs Planters for Outdoor Plants Planter Box Plant pots Elevated Garden Boxes Perfec...","https://m.media-amazon.com/images/I/61pNSF7+caL._AC_UL320_.jpg"
5,15,377,"B0C1SN6ZWC",false,39.95,"USD",0,0,0,37,4.6,"https://www.amazon.com/dp/B0C1SN6ZWC","170.20",false,false,false,false,"Galvanized Raised Garden Bed Kit 4x2x1ft, Outdoor Planter Box for Vegetables Flowers Plants, Metal Raised Gardening Beds O...","https://m.media-amazon.com/images/I/71yrzSqlkQL._AC_UL320_.jpg"
5,16,378,"B0BRN1RHG1",false,125.96,"USD",0,0,0,5,4,"https://www.amazon.com/dp/B0BRN1RHG1","20.00",false,false,false,false,"Idzo Raised Garden Bed with Trellis, Durable Oil Coated Planter with Trellis, 71 Inches Height Vertical Gardens Outdoors w...","https://m.media-amazon.com/images/I/71ZdB9M0N-L._AC_UL320_.jpg"
5,17,379,"B0BMPYSQQF",true,39.99,"USD",47.99,8,16.67,31,3.3,"https://www.amazon.com/dp/B0BMPYSQQF","102.30",false,false,false,false,"MAXPACE Raised Garden Bed Kit Outdoor Large Modular Plastic Planter DIY The Shape for Growing Vegetables - White","https://m.media-amazon.com/images/I/41rLItY2G+L._AC_UL320_.jpg"
5,18,380,"B0BLVLY2YH",false,89.99,"USD",0,0,0,22,4,"https://www.amazon.com/dp/B0BLVLY2YH","88.00",false,false,false,false,"Agitree Rised Garden Bed with Detachable Leg, 35 * 19 * 31in, 1-Piece Spliceable Elevated Wood Planter Box, Raised Garden ...","https://m.media-amazon.com/images/I/71XoeiLpYbL._AC_UL320_.jpg"
5,19,381,"B0BGM15Z36",true,138.58,"USD",168.58,30,17.8,43,4.9,"https://www.amazon.com/dp/B0BGM15Z36","210.70",false,false,false,false,"Sponsored Ad - FarmGeo Raised Garden Bed Kit 17"" Tall Magnesium-Aluminum-Zinc Stainless Steel Metal Planter Box for Planti...","https://m.media-amazon.com/images/I/7136GABhG9L._AC_UL320_.jpg"
5,20,382,"B0BPGQ2M6S",true,139.99,"USD",149.99,10,6.67,414,4.1,"https://www.amazon.com/dp/B0BPGQ2M6S","1697.40",false,false,false,false,"Sponsored Ad - Emalie Garden Raised Bed, Deep Root Box Planter for Indoor Outdoor Plants, Brown","https://m.media-amazon.com/images/I/91FvOL39CgL._AC_UL320_.jpg"
5,21,383,"B0BRS3M5KP",false,109,"USD",0,0,0,18,4.6,"https://www.amazon.com/dp/B0BRS3M5KP","82.80",false,false,false,false,"Sponsored Ad - MFMRSLW Raised Garden Bed Galvanized Planter Raised Beds Outdoor for Gardening Vegetables Flowers Herbs Suc...","https://m.media-amazon.com/images/I/81sEnUVDF0L._AC_UL320_.jpg"
5,22,384,"B0BCVVN6G3",true,49.99,"USD",54.99,5,9.09,321,4.5,"https://www.amazon.com/dp/B0BCVVN6G3","1444.50",false,false,false,false,"Sponsored Ad - BUTUNITA Galvanized Raised Garden Bed Outdoor Metal for Gardening Vegetables Flower Garden Planter Box Larg...","https://m.media-amazon.com/images/I/81dBjWQ+fnL._AC_UL320_.jpg"
5,23,385,"B0BWXTVWTR",false,129.99,"USD",0,0,0,13,4.6,"https://www.amazon.com/dp/B0BWXTVWTR","59.80",false,false,false,false,"UDPATIO Galvanized Raised Garden Bed, 6x3x1 FT Outdoor Metal Garden Boxes for Vegetables Flowers Herb, Large Planting Plan...","https://m.media-amazon.com/images/I/81BWfanjJJL._AC_UL320_.jpg"
5,24,386,"B0BV6SYK4J",false,29.99,"USD",0,0,0,13,4,"https://www.amazon.com/dp/B0BV6SYK4J","52.00",false,false,false,false,"vanpein Raised Garden Bed with Trellis, 59"" Planter Boxes Tomato Cage Support for Garden Heavy Duty Plant Stakes for Climb...","https://m.media-amazon.com/images/I/61l7CuX+b+L._AC_UL320_.jpg"
5,25,387,"B08466MBMF",false,105.51,"USD",0,0,0,133,4.4,"https://www.amazon.com/dp/B08466MBMF","585.20",false,false,false,false,"Nuvue Products 26021, 36"" L x 15"" W x 32"" H, Polymer with Woodgrain Texture, Dark Gray Elevated Garden Box","https://m.media-amazon.com/images/I/71j-505JGTL._AC_UL320_.jpg"
5,28,390,"B08YP915N2",false,59.95,"USD",0,0,0,160,4.6,"https://www.amazon.com/dp/B08YP915N2","736.00",false,false,false,false,"Sunnydaze 40.5"" Hexagon Steel Raised Garden Bed - Outdoor Raised Planter for Plants, Vegetables, and Flowers - Silver","https://m.media-amazon.com/images/I/81CvjbDI2jL._AC_UL320_.jpg"
5,29,391,"B0C1ZNR172",true,84.99,"USD",89.99,5,5.56,1,5,"https://www.amazon.com/dp/B0C1ZNR172","5.00",false,false,false,false,"Homdox Vertical Garden Planter, 5-Tiers Vertical Raised Garden Bed Planters, Metal Elevated Planter Box for Vegetable Flow...","https://m.media-amazon.com/images/I/71E7fjG3T6L._AC_UL320_.jpg"
5,30,392,"B09PBGWRYR",false,129.99,"USD",0,0,0,85,4.2,"https://www.amazon.com/dp/B09PBGWRYR","357.00",false,false,false,false,"KING BIRD 4ft Vertical Raised Garden Bed 5 Tiers Planter Box Freestanding Garden Planter Outdoor and Indoor with Removable...","https://m.media-amazon.com/images/I/710umsgs3ML._AC_UL320_.jpg"
5,31,393,"B0B4SM3GR4",true,84.99,"USD",99.99,15,15,37,4.6,"https://www.amazon.com/dp/B0B4SM3GR4","170.20",false,false,false,false,"Sundale Outdoor 2 Pack Galvanized Raised Garden Bed Kit, 4x2x1ft Planter Raised Garden Boxes Outdoor with Anti-Rust Paint,...","https://m.media-amazon.com/images/I/81hO-R9GkaL._AC_UL320_.jpg"
5,32,394,"B0BDR7NZWX",false,63.9,"USD",0,0,0,7,4.6,"https://www.amazon.com/dp/B0BDR7NZWX","32.20",false,false,false,false,"FOUBAM Galvanized Raised Garden Bed for Vegetables,Outdoor Garden Raised Kit Planter Box,Backyard Patio Planter Raised Bed...","https://m.media-amazon.com/images/I/914S242YWEL._AC_UL320_.jpg"
5,33,395,"B0BNTQCNQ5",true,19.99,"USD",20.99,1,4.76,36,4.3,"https://www.amazon.com/dp/B0BNTQCNQ5","154.80",false,false,false,false,"ikanboo Fabric Raised Garden Bed, Raised Planters for Outdoor Plants, Rectangle Garden Grow Bag for Herb Flower and Vegeta...","https://m.media-amazon.com/images/I/613D5v-ADYL._AC_UL320_.jpg"
5,34,396,"B0C375HJGP",false,95.99,"USD",0,0,0,6,5,"https://www.amazon.com/dp/B0C375HJGP","30.00",false,false,false,false,"Homdox Galvanized Raised Garden Bed, 6 * 3 * 2ft Planter Raised Beds, Large Metal Planter Box with Drainage Holes for Vege...","https://m.media-amazon.com/images/I/81jQowLWX5L._AC_UL320_.jpg"
5,35,397,"B0BXL47928",false,67.99,"USD",0,0,0,1,1,"https://www.amazon.com/dp/B0BXL47928","1.00",false,false,false,false,"VEVOR Raised Garden Bed Outdoor, 8x4x1FT Stainless Steel Metal Planter Boxes, Large Raised Beds for Gardening Vegetables F...","https://m.media-amazon.com/images/I/71GDDujXUyL._AC_UL320_.jpg"
5,36,398,"B0BGPLP1PN",false,109.99,"USD",0,0,0,5,4.4,"https://www.amazon.com/dp/B0BGPLP1PN","22.00",false,false,false,false,"VIVOSUN Raised Garden Bed Planter Kit, Indoor Outdoor Plastic Planter Grow Box for Flower Vegetable, Brown, Set of 4","https://m.media-amazon.com/images/I/81SCOpFk7FL._AC_UL320_.jpg"
5,38,400,"B0BR22KCPV",false,99.98,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0BR22KCPV","5.00",false,false,false,false,"Galvanized Raised Garden Bed, 2-Pack 4×4x1ft Round Steel Raised Garden Planters for Outdoor Vegetable Flower Herb","https://m.media-amazon.com/images/I/61HiH2u2PfS._AC_UL320_.jpg"
5,39,401,"B0BS6VNCT7",true,49.99,"USD",59.99,10,16.67,21,4.5,"https://www.amazon.com/dp/B0BS6VNCT7","94.50",false,false,false,false,"Aililan Tomato Planter with Wheels - Raised Garden Bed Planter Box with Trellis for Indoor Climbing Vegetables Plants, 66×...","https://m.media-amazon.com/images/I/710Vo-ReywL._AC_UL320_.jpg"
5,40,402,"B0BRMQBWVN",false,179.99,"USD",0,0,0,27,3.9,"https://www.amazon.com/dp/B0BRMQBWVN","105.30",false,false,false,false,"Santasy Raised Garden Bed Planters for Outdoor Plants Garden Boxes Outdoor Raised Tall Planter Box Plant Pots Perfect for ...","https://m.media-amazon.com/images/I/81wu0ssp2tL._AC_UL320_.jpg"
5,41,403,"B0BVFSBDMT",false,96.99,"USD",0,0,0,299,4.4,"https://www.amazon.com/dp/B0BVFSBDMT","1315.60",false,false,false,false,"TOREVSIOR 5-Tier Vertical Raised Ganden Bed, Vertical Garden Planter Outdoor with Removable Wheels, 3 Shovels and 10 T-Lab...","https://m.media-amazon.com/images/I/91GrG+kEEEL._AC_UL320_.jpg"
5,42,404,"B0BG7R5QVT",false,95.99,"USD",0,0,0,138,4.3,"https://www.amazon.com/dp/B0BG7R5QVT","593.40",false,false,false,false,"Galvanized Steel Raised Garden Bed Kit Extra Height Elevated Planter Box Steel Large Vegetable Flower Bed Kit (3x5x1Ft wit...","https://m.media-amazon.com/images/I/71YnbND9ezL._AC_UL320_.jpg"
5,43,405,"B0BNV9V9TT",true,19.99,"USD",29.99,10,33.34,71,3.7,"https://www.amazon.com/dp/B0BNV9V9TT","262.70",false,false,false,false,"Roveinsia Fabric Raised Garden Beds Outdoor for Vegetables, Raised Planter Boxs for Gardening, Garden Grow Bed Bags for Fr...","https://m.media-amazon.com/images/I/71KAAEvRCjL._AC_UL320_.jpg"
5,44,406,"B0BXSLSX2S",false,33.99,"USD",0,0,0,3,3.2,"https://www.amazon.com/dp/B0BXSLSX2S","9.60",false,false,false,false,"Jantens Raised Garden Bed Planter Box with Trellis, Up to 74 Inches Tomato Cage Plant Support for Garden Climbing Plants V...","https://m.media-amazon.com/images/I/71VEEB6C5cL._AC_UL320_.jpg"
